Row ID,Order Date,Ship Mode,Segment,Category,Sales,Quantity,Discount,Profit,Shipping Cost
43305,8/16/2014,Standard Class,Consumer,Office Supplies,8.26,2,0,3.8822,1.09
43306,8/16/2014,Standard Class,Consumer,Office Supplies,11.58,2,0,3.12,0.94
43307,8/16/2014,Standard Class,Corporate,Office Supplies,23.43,4,0.45,-8.97,0.91
43308,8/16/2014,Standard Class,Home Office,Office Supplies,12.06,3,0.5,-1.98,0.86
43309,8/16/2014,First Class,Corporate,Office Supplies,9,2,0.5,-9,0.78
43310,8/16/2014,Standard Class,Consumer,Office Supplies,20.7,2,0,9.936,0.74
43311,8/16/2014,Standard Class,Consumer,Office Supplies,3.87,1,0,0.36,0.55
43312,8/16/2014,Standard Class,Home Office,Office Supplies,6.57,2,0.5,-1.35,0.48
43313,8/16/2014,Standard Class,Consumer,Office Supplies,5.56,2,0,1.4456,0.42
43314,8/16/2014,First Class,Consumer,Office Supplies,8.16,1,0,1.95,0.38
43315,8/16/2014,First Class,Consumer,Technology,2120.7,5,0,63.6,206.33
43316,8/16/2014,Standard Class,Corporate,Furniture,1402.29,4,0.25,411.33,154.04
43317,8/16/2014,Standard Class,Consumer,Office Supplies,862.0878,2,0.17,114.2478,120.5
43318,8/17/2014,Standard Class,Corporate,Technology,883.2861,3,0.07,132.9561,69.77
43319,8/17/2014,Second Class,Consumer,Office Supplies,596.196,3,0.4,-79.524,60.64
43320,8/17/2014,Second Class,Consumer,Technology,383.96,5,0.2,38.396,45.79
43321,8/17/2014,Second Class,Consumer,Office Supplies,90.18,4,0.5,-63.18,18.88
43322,8/18/2014,Standard Class,Consumer,Furniture,301.5,6,0,75.24,17.63
43323,8/18/2014,Second Class,Consumer,Furniture,306.774,2,0.1,88.614,17.03
43324,8/18/2014,Standard Class,Corporate,Technology,137.772,4,0.7,-220.548,14.11
43325,8/18/2014,Second Class,Consumer,Office Supplies,161.244,4,0.1,59.004,12.04
43326,8/18/2014,Standard Class,Corporate,Office Supplies,108.8355,5,0.47,-14.4645,7.65
43327,8/18/2014,Standard Class,Corporate,Furniture,75.78,4,0.25,15.06,5.3
43328,8/18/2014,Second Class,Consumer,Office Supplies,23.175,5,0.5,-11.625,4.67
43329,8/18/2014,Second Class,Consumer,Furniture,63.92,4,0,3.196,3.5
43330,8/18/2014,Second Class,Consumer,Office Supplies,48.195,2,0.15,19.275,3.41
43331,8/18/2014,Standard Class,Consumer,Furniture,48.93,1,0,4.38,3.36
43332,8/18/2014,Second Class,Consumer,Technology,347.49,3,0.1,-11.61,2.68
43333,8/18/2014,Second Class,Consumer,Office Supplies,19.056,2,0.4,-2.544,2.16
43334,8/18/2014,Second Class,Consumer,Office Supplies,21.744,3,0.4,2.844,2.04
43335,8/18/2014,Second Class,Consumer,Office Supplies,17.604,3,0.4,-8.256,1.26
43336,8/18/2014,Standard Class,Consumer,Office Supplies,12.36,1,0,5.55,1.17
43337,8/18/2014,Standard Class,Corporate,Office Supplies,17.2755,3,0.45,-9.4545,0.97
43338,8/18/2014,Standard Class,Corporate,Office Supplies,4.284,1,0.7,-3.456,0.38
43339,8/18/2014,Standard Class,Corporate,Office Supplies,14.784,2,0.45,-2.196,0.25
43340,8/18/2014,Standard Class,Consumer,Technology,1140.48,8,0.4,-418.32,71.9
43341,8/18/2014,Standard Class,Home Office,Furniture,724.8,2,0,333.36,64.66
43342,8/18/2014,Second Class,Corporate,Technology,498.36,4,0,119.52,60.05
43343,8/18/2014,Standard Class,Corporate,Office Supplies,718.64,10,0.2,-161.694,39.23
43344,8/18/2014,Standard Class,Consumer,Furniture,131.0058,3,0.27,21.4758,17.96
43345,8/18/2014,Second Class,Corporate,Office Supplies,107.46,2,0,12.84,16.33
43346,8/18/2014,Standard Class,Home Office,Technology,327.24,2,0,81.78,14.79
43347,8/18/2014,Standard Class,Corporate,Office Supplies,131.904,3,0.2,47.8152,12.91
43348,8/18/2014,Second Class,Corporate,Technology,105.584,2,0.2,9.2386,12.63
43349,8/18/2014,Same Day,Home Office,Office Supplies,163.92,8,0,44.16,11.21
43350,8/18/2014,Standard Class,Home Office,Technology,99.198,1,0.1,-1.122,10.85
43351,8/18/2014,Same Day,Home Office,Office Supplies,41.16,4,0,10.2,10.67
43352,8/18/2014,Second Class,Corporate,Office Supplies,252.54,6,0,50.4,10.59
43353,8/18/2014,Second Class,Corporate,Office Supplies,89.64,4,0,5.28,10.56
43354,8/18/2014,Standard Class,Corporate,Office Supplies,203.88,5,0.2,20.388,10.49
43355,8/18/2014,Standard Class,Corporate,Office Supplies,146.544,6,0.2,47.6268,8.87
43356,8/18/2014,Standard Class,Home Office,Furniture,62.613,1,0.1,0.693,7.03
43357,8/18/2014,Same Day,Home Office,Office Supplies,103.356,2,0.1,45.936,6.48
43358,8/18/2014,Standard Class,Home Office,Technology,114.96,4,0.6,-46.08,6.25
43359,8/18/2014,Second Class,Corporate,Office Supplies,111.51,5,0.1,23.46,5.92
43360,8/18/2014,Standard Class,Consumer,Office Supplies,59.7102,2,0.17,-1.4898,5.87
43361,8/18/2014,Second Class,Corporate,Technology,68.72,2,0.2,-14.603,5.69
43362,8/18/2014,Second Class,Corporate,Office Supplies,45.06,2,0,21.6,4.02
43363,8/18/2014,Same Day,Home Office,Office Supplies,34.38,2,0,13.02,3.89
43364,8/18/2014,Same Day,Home Office,Office Supplies,93.51,3,0,21.42,3.79
43365,8/18/2014,First Class,Consumer,Office Supplies,23.7,2,0,11.1,3.24
43366,8/18/2014,Standard Class,Corporate,Office Supplies,14.301,7,0.7,-10.4874,1.35
43367,8/18/2014,Standard Class,Consumer,Office Supplies,61.254,1,0.7,-130.686,0.98
43368,8/18/2014,Standard Class,Home Office,Office Supplies,72.954,7,0.1,-2.436,0.89
43369,8/18/2014,Standard Class,Consumer,Office Supplies,9.06,2,0,3.84,0.79
43370,8/18/2014,Standard Class,Home Office,Office Supplies,10.056,2,0.6,-7.344,0.79
43371,8/18/2014,Second Class,Corporate,Office Supplies,39.285,5,0.1,10.785,0.73
43372,8/18/2014,Standard Class,Corporate,Office Supplies,5.76,2,0,2.6496,0.53
43373,8/18/2014,First Class,Corporate,Technology,783.96,5,0.2,78.396,202.09
43374,8/18/2014,Second Class,Consumer,Technology,336.36,3,0,36.96,62.6
43375,8/18/2014,Standard Class,Corporate,Technology,503.5908,2,0.002,104.9508,54.53
43376,8/18/2014,First Class,Consumer,Office Supplies,377.68,2,0,86.84,36.38
43377,8/18/2014,Standard Class,Corporate,Technology,129.28092,1,0.002,55.44092,23.29
43378,8/18/2014,Standard Class,Corporate,Office Supplies,63.24,2,0,24,6.95
43379,8/18/2014,First Class,Home Office,Office Supplies,41.28,1,0,4.95,4.87
43380,8/18/2014,First Class,Home Office,Technology,113.91,1,0,11.37,3.86
43381,8/18/2014,Standard Class,Corporate,Office Supplies,20.58,3,0,5.34,2.09
43382,8/18/2014,Standard Class,Consumer,Office Supplies,2039.796,4,0.1,-113.364,262.11
43383,8/18/2014,Standard Class,Corporate,Office Supplies,1133.22,3,0,532.56,76.94
43384,8/18/2014,Second Class,Corporate,Technology,222.56,2,0,109.04,45.03
43385,8/18/2014,Standard Class,Consumer,Office Supplies,669.08,5,0.2,-167.27,44.7
43386,8/18/2014,First Class,Corporate,Technology,538.056,3,0.4,35.856,40.7
43387,8/18/2014,Standard Class,Consumer,Technology,438.336,4,0.2,-87.6672,33.73
43388,8/18/2014,Standard Class,Corporate,Furniture,247.02,3,0,106.2,17.15
43389,8/18/2014,First Class,Corporate,Technology,119.718,3,0.4,-22.032,16.56
43390,8/18/2014,Same Day,Consumer,Office Supplies,93.15,9,0,44.712,15.58
43391,8/18/2014,First Class,Corporate,Technology,54.18,2,0,12.42,10.86
43392,8/18/2014,Standard Class,Corporate,Furniture,150.93,3,0,4.5,8.27
43393,8/18/2014,Same Day,Consumer,Technology,279.96,4,0,78.3888,4.26
43394,8/18/2014,Second Class,Consumer,Office Supplies,53.28,2,0,3.72,4.11
43395,8/18/2014,Same Day,Consumer,Office Supplies,17.088,4,0.2,5.7672,3.67
43396,8/18/2014,Standard Class,Home Office,Office Supplies,81.98,2,0,40.1702,3.37
43397,8/18/2014,Standard Class,Corporate,Office Supplies,40.54,2,0,11.3512,2.9
43398,8/19/2014,Same Day,Consumer,Office Supplies,11.52,4,0,5.6448,2.75
43399,8/19/2014,Same Day,Consumer,Office Supplies,12.912,3,0.2,4.6806,2.28
43400,8/19/2014,Standard Class,Corporate,Office Supplies,28.2,6,0,5.64,2.13
43401,8/19/2014,Standard Class,Corporate,Office Supplies,14.94,3,0,7.0218,1.73
43402,8/19/2014,Standard Class,Consumer,Office Supplies,14.1,2,0,4.5,1.53
43403,8/19/2014,Standard Class,Corporate,Technology,40.96,2,0,18.84,1.44
43404,8/19/2014,Standard Class,Consumer,Office Supplies,15.552,3,0.2,5.4432,1.38
43405,8/19/2014,Second Class,Consumer,Furniture,19.3,5,0.6,-14.475,1.35
43406,8/19/2014,Standard Class,Consumer,Office Supplies,9.84,1,0,3.63,1.22
43407,8/19/2014,Standard Class,Consumer,Office Supplies,15.33,1,0,0.75,1.05
43408,8/19/2014,Standard Class,Corporate,Office Supplies,22.88,4,0,6.16,0.76
43409,8/19/2014,Standard Class,Corporate,Office Supplies,7.12,1,0,0.56,0.51
43410,8/19/2014,Standard Class,Corporate,Office Supplies,7.312,1,0.2,2.5592,0.5
43411,8/19/2014,Standard Class,Corporate,Office Supplies,4.32,3,0.2,1.512,0.22
43412,8/19/2014,Standard Class,Consumer,Technology,955.17,3,0,429.75,106.42
43413,8/19/2014,Standard Class,Corporate,Furniture,692.472,11,0.2,190.4298,87.68
43414,8/19/2014,Standard Class,Corporate,Office Supplies,414.66,3,0,199.02,41.41
43415,8/19/2014,Standard Class,Home Office,Furniture,450.912,4,0.2,118.272,34.47
43416,8/19/2014,First Class,Corporate,Technology,201.285,3,0.1,15.615,31.38
43417,8/19/2014,Standard Class,Corporate,Office Supplies,155.4,5,0,57.4,26.94
43418,8/19/2014,Standard Class,Consumer,Office Supplies,150.528,4,0.2,35.688,20.32
43419,8/19/2014,Standard Class,Consumer,Office Supplies,241.5,5,0,28.95,16.73
43420,8/19/2014,Standard Class,Corporate,Technology,599.99,1,0,233.9961,15.58
43421,8/19/2014,Standard Class,Corporate,Technology,111.12,3,0,16.62,15.01
43422,8/19/2014,Standard Class,Consumer,Furniture,175.56,6,0,12.24,12.32
43423,8/19/2014,Standard Class,Home Office,Office Supplies,246.84,5,0.2,-40.26,12.28
43424,8/19/2014,Standard Class,Consumer,Office Supplies,107.94,2,0,36.66,11.91
43425,8/19/2014,Standard Class,Corporate,Furniture,116.712,2,0.4,-40.888,11.51
43426,8/19/2014,Standard Class,Consumer,Office Supplies,137.44,4,0,35.68,10.84
43427,8/19/2014,Standard Class,Consumer,Furniture,122.94,3,0,50.4,10.03
43428,8/19/2014,Standard Class,Consumer,Office Supplies,123.72,2,0,39.54,9.51
43429,8/19/2014,Standard Class,Consumer,Furniture,87.984,2,0.4,7.304,9.11
43430,8/19/2014,Standard Class,Consumer,Office Supplies,146.7,3,0,21.96,8.42
43431,8/19/2014,Standard Class,Corporate,Office Supplies,104.9,5,0,25.176,8.07
43432,8/19/2014,Standard Class,Consumer,Office Supplies,97.92,3,0,27.36,7.6
43433,8/19/2014,Second Class,Consumer,Furniture,100.92,3,0,28.2,6.82
43434,8/19/2014,Standard Class,Corporate,Office Supplies,61.04,4,0,30.52,6.01
43435,8/19/2014,Standard Class,Consumer,Technology,45.408,3,0.2,-7.992,5.24
43436,8/19/2014,Standard Class,Consumer,Office Supplies,43.84,5,0.2,-8.26,4.73
43437,8/19/2014,Standard Class,Corporate,Office Supplies,58.02,3,0,27.24,4.68
43438,8/19/2014,Same Day,Corporate,Office Supplies,40.248,1,0.7,-81.852,4.44
43439,8/19/2014,Standard Class,Consumer,Office Supplies,54.976,4,0.6,-46.784,4.13
43440,8/19/2014,Same Day,Corporate,Office Supplies,15.066,1,0.7,-14.064,3.94
43441,8/19/2014,Standard Class,Consumer,Office Supplies,17.46,1,0,7.14,3.5
43442,8/19/2014,Standard Class,Corporate,Office Supplies,51.744,2,0.2,10.984,3.06
43443,8/19/2014,Same Day,Corporate,Technology,21.852,1,0.7,-20.418,2.87
43444,8/19/2014,Standard Class,Corporate,Office Supplies,14.73,3,0,6.9231,2.81
43445,8/19/2014,Same Day,Corporate,Office Supplies,8.127,1,0.7,-5.433,2.74
43446,8/19/2014,Same Day,Corporate,Office Supplies,26.352,2,0.7,-22.008,2.57
43447,8/19/2014,First Class,Consumer,Office Supplies,59.7,2,0,16.08,2.5
43448,8/19/2014,Same Day,Corporate,Office Supplies,13.716,1,0.7,-16.944,2.03
43449,8/19/2014,Standard Class,Corporate,Office Supplies,29.28,3,0,14.64,1.82
43450,8/19/2014,Standard Class,Consumer,Office Supplies,14.624,2,0.2,-2.016,1.71
43451,8/19/2014,Standard Class,Corporate,Office Supplies,10.95,3,0,5.1465,1.4
43452,8/19/2014,Standard Class,Home Office,Office Supplies,16.71,1,0,3.15,1.1
43453,8/19/2014,Standard Class,Home Office,Office Supplies,15.606,1,0.1,2.946,0.79
43454,8/19/2014,Standard Class,Consumer,Technology,4499.985,5,0.7,-6599.978,451.63
43455,8/19/2014,Standard Class,Consumer,Technology,892.44,6,0,44.46,127.19
43456,8/19/2014,Standard Class,Corporate,Furniture,1568.61,9,0,329.4081,88.88
43457,8/19/2014,Same Day,Consumer,Technology,599.16,2,0,0,86
43458,8/19/2014,Standard Class,Consumer,Furniture,594.54,6,0.1,-59.58,80.25
43459,8/19/2014,Standard Class,Home Office,Technology,1175.4,4,0,493.56,78.63
43460,8/19/2014,Standard Class,Corporate,Office Supplies,563.4,4,0,67.608,57.61
43461,8/19/2014,Standard Class,Consumer,Office Supplies,456.588,2,0.7,-304.392,53.64
43462,8/19/2014,Standard Class,Home Office,Technology,656.991,3,0.1,-65.709,48.08
43463,8/19/2014,First Class,Consumer,Office Supplies,94.98,2,0,8.52,47.28
43464,8/19/2014,Standard Class,Consumer,Office Supplies,536.64,4,0,64.32,44.05
43465,8/19/2014,Standard Class,Consumer,Technology,504.36,4,0,201.72,41.76
43466,8/19/2014,Same Day,Consumer,Furniture,286.8,2,0,103.2,41.61
43467,8/19/2014,First Class,Consumer,Technology,247.53,1,0,29.7,34.86
43468,8/19/2014,Standard Class,Home Office,Technology,442.2,5,0,185.7,34.29
43469,8/19/2014,Standard Class,Corporate,Technology,319.92,8,0,118.3704,31.48
43470,8/19/2014,Standard Class,Home Office,Furniture,1391.76,3,0,97.38,30.72
43471,8/19/2014,Standard Class,Home Office,Technology,417.204,4,0.1,134.364,30.23
43472,8/19/2014,Second Class,Corporate,Technology,221.712,4,0.4,-66.528,29.63
43473,8/20/2014,Second Class,Consumer,Furniture,350.848,4,0.2,70.128,28.77
43474,8/20/2014,Standard Class,Consumer,Furniture,325.8,3,0,48.87,24.37
43475,8/20/2014,Standard Class,Consumer,Technology,304.3,5,0,36.5,24.15
43476,8/20/2014,Standard Class,Home Office,Office Supplies,257.76,3,0,97.92,24.13
43477,8/20/2014,Standard Class,Home Office,Furniture,364.92,1,0,83.91,21.09
43478,8/20/2014,Second Class,Consumer,Office Supplies,165.7,5,0,36.4,20.15
43479,8/20/2014,Standard Class,Home Office,Furniture,228.204,4,0.1,65.844,19.81
43480,8/20/2014,Second Class,Consumer,Office Supplies,211.2,11,0.4,-123.2,18.23
43481,8/20/2014,Standard Class,Consumer,Furniture,194.352,3,0.2,19.4352,16.89
43482,8/20/2014,Second Class,Home Office,Technology,384.5738,5,0.402,-174.9262,14.5
43483,8/20/2014,Standard Class,Home Office,Office Supplies,221.13,7,0,97.23,13.28
43484,8/20/2014,Standard Class,Consumer,Technology,88.26,2,0,28.2,12.82
43485,8/20/2014,Second Class,Corporate,Furniture,202.608,3,0.4,-70.932,12.5
43486,8/20/2014,Standard Class,Home Office,Furniture,124.95,5,0,29.85,10.37
43487,8/20/2014,Standard Class,Corporate,Office Supplies,137.58,2,0,4.08,10.09
43488,8/20/2014,First Class,Consumer,Technology,59.98,2,0,17.994,9.95
43489,8/20/2014,Standard Class,Consumer,Furniture,101.412,2,0.1,20.232,9.79
43490,8/20/2014,Standard Class,Corporate,Technology,225.24,3,0,58.56,9.28
43491,8/20/2014,First Class,Consumer,Technology,40.5,1,0,4.86,9.11
43492,8/20/2014,First Class,Consumer,Office Supplies,23.4,1,0,1.38,8.9
43493,8/20/2014,Standard Class,Consumer,Technology,59.976,3,0.2,11.9952,7.78
43494,8/20/2014,Standard Class,Consumer,Office Supplies,73.36,7,0,19.8072,7.66
43495,8/20/2014,Standard Class,Consumer,Office Supplies,86.265,3,0.1,25.875,7.52
43496,8/20/2014,Standard Class,Corporate,Technology,160,8,0,62.4,7.36
43497,8/20/2014,First Class,Consumer,Office Supplies,34.8,2,0,3.12,7.32
43498,8/20/2014,Standard Class,Consumer,Office Supplies,37.08,4,0,1.8,5.74
43499,8/20/2014,Standard Class,Corporate,Office Supplies,54.936,1,0.6,-82.404,5.62
43500,8/20/2014,Standard Class,Consumer,Office Supplies,76.48,4,0,19.84,5.41
43501,8/20/2014,Standard Class,Consumer,Office Supplies,73.4103,3,0.47,-38.8197,4.6
43502,8/20/2014,Standard Class,Consumer,Office Supplies,51.84,2,0.1,20.16,3.68
43503,8/20/2014,First Class,Home Office,Office Supplies,29.76,2,0.5,-4.2,3.56
43504,8/20/2014,Standard Class,Consumer,Office Supplies,107.055,5,0.1,33.255,3.29
43505,8/20/2014,Standard Class,Consumer,Office Supplies,45.5,5,0,19.1,3.15
43506,8/20/2014,Standard Class,Corporate,Office Supplies,16.8,3,0,7.2,2.74
43507,8/20/2014,Standard Class,Corporate,Furniture,24.828,1,0.6,-13.662,2.53
43508,8/20/2014,Standard Class,Consumer,Office Supplies,97.74,2,0,21.48,2.33
43509,8/20/2014,Standard Class,Consumer,Furniture,64.28,2,0,8.32,2.24
43510,8/20/2014,Standard Class,Consumer,Office Supplies,31.14,3,0,2.43,2.22
43511,8/20/2014,Standard Class,Corporate,Office Supplies,52.44,4,0,17.76,1.75
43512,8/20/2014,Standard Class,Corporate,Office Supplies,17.3,1,0,8.304,1.57
43513,8/20/2014,Standard Class,Consumer,Office Supplies,15.2322,2,0.47,-5.2278,1.16
43514,8/20/2014,Standard Class,Corporate,Office Supplies,9.68,2,0,4.44,0.98
43515,8/20/2014,Standard Class,Consumer,Office Supplies,15.6456,2,0.47,-9.7944,0.85
43516,8/20/2014,Standard Class,Consumer,Office Supplies,13.3464,2,0.17,3.0264,0.73
43517,8/20/2014,Standard Class,Consumer,Office Supplies,9.45,1,0.1,0.84,0.67
43518,8/20/2014,Standard Class,Corporate,Office Supplies,5.208,1,0.6,-3.792,0.66
43519,8/20/2014,Standard Class,Corporate,Office Supplies,19.404,1,0.6,-22.326,0.61
43520,8/20/2014,Standard Class,Home Office,Office Supplies,5.08,1,0.2,1.651,0.49
43521,8/20/2014,Same Day,Corporate,Technology,24.993,1,0.7,-40.827,0.29
43522,8/20/2014,Second Class,Corporate,Office Supplies,2.838,1,0.7,-4.742,0.2
43523,8/20/2014,Second Class,Home Office,Office Supplies,12,5,0.4,-5,0.18
43524,8/20/2014,Second Class,Consumer,Furniture,91.424,2,0.2,15.984,0.15
43525,8/20/2014,Second Class,Home Office,Office Supplies,1237.56,4,0,606.36,400.03
43526,8/20/2014,Standard Class,Consumer,Office Supplies,3150.819,7,0.1,-35.091,353.04
43527,8/20/2014,First Class,Consumer,Technology,985.2,8,0,78.72,200.45
43528,8/20/2014,Standard Class,Corporate,Furniture,2066.4,5,0,103.2,181.45
43529,8/20/2014,Second Class,Corporate,Technology,578.2,5,0,0,161.09
43530,8/20/2014,First Class,Consumer,Technology,517.80624,4,0.202,-118.11376,150.11
43531,8/20/2014,First Class,Consumer,Technology,678.96,4,0,129,130.35
43532,8/20/2014,Standard Class,Consumer,Technology,1839.18,7,0,238.98,123.24
43533,8/20/2014,Standard Class,Consumer,Technology,1157.22,6,0,300.78,92.1
43534,8/20/2014,Standard Class,Consumer,Furniture,740.7,6,0,103.68,87.46
43535,8/20/2014,Second Class,Corporate,Technology,424.8,5,0,182.55,87.07
43536,8/20/2014,Standard Class,Consumer,Furniture,723.92,5,0.2,-81.441,82.08
43537,8/20/2014,First Class,Consumer,Office Supplies,227.28,4,0,34.08,76.66
43538,8/20/2014,First Class,Consumer,Furniture,304.71,7,0,2.94,76.05
43539,8/20/2014,Standard Class,Consumer,Office Supplies,1233.84,4,0,407.16,62.82
43540,8/20/2014,Standard Class,Consumer,Technology,527.16,2,0,0,61.07
43541,8/20/2014,Second Class,Corporate,Furniture,701.96,2,0,168.4704,60.87
43542,8/20/2014,Second Class,Home Office,Office Supplies,501.81,3,0,0,59.63
43543,8/20/2014,Second Class,Corporate,Furniture,516.636,2,0.4,-155.004,56.98
43544,8/20/2014,Second Class,Corporate,Furniture,143.37,1,0,31.53,51.8
43545,8/20/2014,Standard Class,Consumer,Furniture,853.93,5,0.3,-24.398,51.36
43546,8/20/2014,First Class,Consumer,Technology,351.66,2,0,17.58,47.11
43547,8/20/2014,Second Class,Consumer,Office Supplies,677.4,5,0,33.8,34.53
43548,8/20/2014,Standard Class,Consumer,Technology,520.68,2,0,93.72,32.79
43549,8/20/2014,Standard Class,Consumer,Furniture,359.499,3,0.15,-29.6058,30.6
43550,8/20/2014,Standard Class,Consumer,Technology,299.96,5,0.2,37.495,29.09
43551,8/20/2014,Second Class,Consumer,Technology,172.62,3,0,0,27.56
43552,8/21/2014,Second Class,Corporate,Office Supplies,111.45,5,0,34.5,27.1
43553,8/21/2014,First Class,Consumer,Furniture,91.71,1,0,10.98,24.65
43554,8/21/2014,Standard Class,Consumer,Technology,511.65,9,0,51.03,22.85
43555,8/21/2014,Second Class,Consumer,Office Supplies,64,2,0,19.2,20.78
43556,8/21/2014,Standard Class,Consumer,Technology,245.82,2,0,66.36,20.24
43557,8/21/2014,Standard Class,Consumer,Technology,645.966,3,0.15,212.706,20.09
43558,8/21/2014,Standard Class,Corporate,Furniture,338.7,2,0,148.98,18.47
43559,8/21/2014,Second Class,Corporate,Technology,262.14,3,0,5.22,17.8
43560,8/21/2014,Standard Class,Consumer,Office Supplies,223.68,8,0,46.8,16.52
43561,8/21/2014,Second Class,Corporate,Furniture,120.6,4,0.4,-46.32,16.1
43562,8/21/2014,Standard Class,Corporate,Office Supplies,306.78,1,0,82.83,12.68
43563,8/21/2014,Standard Class,Home Office,Office Supplies,374.058,2,0.1,141.258,12.43
43564,8/21/2014,Second Class,Consumer,Office Supplies,105.2,4,0,21.04,12.19
43565,8/21/2014,Standard Class,Consumer,Office Supplies,164.7,3,0,29.61,11.42
43566,8/21/2014,Standard Class,Corporate,Office Supplies,195.72,4,0,31.2,11
43567,8/21/2014,Standard Class,Corporate,Office Supplies,112.92,2,0,14.64,10.73
43568,8/21/2014,Standard Class,Corporate,Furniture,113.04,2,0,38.4,10.52
43569,8/21/2014,Standard Class,Consumer,Office Supplies,99.84,2,0,35.94,10.46
43570,8/21/2014,Standard Class,Consumer,Furniture,98.76,2,0.4,-44.48,9.79
43571,8/21/2014,Standard Class,Corporate,Furniture,125.34,1,0,60.15,9.47
43572,8/21/2014,Standard Class,Consumer,Office Supplies,87.84,2,0,32.46,9.46
43573,8/21/2014,Standard Class,Consumer,Office Supplies,106.05,7,0,14.7,8.88
43574,8/21/2014,Standard Class,Consumer,Office Supplies,146.79,3,0,64.53,8.66
43575,8/21/2014,Standard Class,Consumer,Furniture,97.86,2,0,8.76,7.58
43576,8/21/2014,Standard Class,Consumer,Office Supplies,60.24,5,0.4,-32.16,7.21
43577,8/21/2014,Second Class,Consumer,Office Supplies,94.9,5,0,40.8,6.69
43578,8/21/2014,Standard Class,Home Office,Office Supplies,67.344,4,0.6,-25.296,5.94
43579,8/21/2014,Standard Class,Consumer,Office Supplies,211.44,8,0,18.96,5.77
43580,8/21/2014,Standard Class,Consumer,Office Supplies,141.6,1,0,24.06,5.42
43581,8/21/2014,Standard Class,Consumer,Furniture,99.288,2,0.4,-8.312,5.32
43582,8/21/2014,First Class,Consumer,Furniture,45.03,1,0,9.45,5.3
43583,8/21/2014,Standard Class,Consumer,Office Supplies,54.24,1,0,20.61,5.26
43584,8/21/2014,Standard Class,Consumer,Furniture,109.98,1,0,5.49,5.06
43585,8/21/2014,Standard Class,Consumer,Office Supplies,67.84,5,0.8,-179.776,4.99
43586,8/21/2014,First Class,Home Office,Office Supplies,56.28,7,0,24.64,4.93
43587,8/21/2014,Second Class,Consumer,Office Supplies,55.26,2,0,8.28,4.78
43588,8/21/2014,Standard Class,Corporate,Furniture,64.11,2,0.5,-15.39,4.62
43589,8/21/2014,Second Class,Consumer,Office Supplies,48.87,9,0,23.9463,4.37
43590,8/21/2014,Standard Class,Corporate,Office Supplies,52.08,2,0,17.7,4.31
43591,8/21/2014,Standard Class,Home Office,Office Supplies,27.96,1,0,1.11,4.23
43592,8/21/2014,Standard Class,Consumer,Office Supplies,53.4,2,0,14.94,3.88
43593,8/21/2014,Standard Class,Consumer,Office Supplies,100.44,2,0,42.18,3.23
43594,8/21/2014,Second Class,Consumer,Office Supplies,57.996,6,0.4,-24.264,3.22
43595,8/21/2014,Standard Class,Home Office,Office Supplies,50.088,2,0.6,-52.632,3.06
43596,8/21/2014,Second Class,Corporate,Technology,39.96,5,0.2,3.4965,3.06
43597,8/21/2014,Second Class,Consumer,Office Supplies,60.66,2,0.4,-5.1,2.81
43598,8/21/2014,Standard Class,Consumer,Office Supplies,42.84,3,0,19.62,2.63
43599,8/21/2014,Second Class,Corporate,Office Supplies,34.08,6,0,15.336,2.62
43600,8/21/2014,Standard Class,Corporate,Office Supplies,47.25,7,0,13.23,2.54
43601,8/21/2014,Standard Class,Corporate,Office Supplies,29.91,1,0,11.94,2.48
43602,8/21/2014,Standard Class,Consumer,Office Supplies,46.2,5,0,14.25,2.3
43603,8/21/2014,First Class,Consumer,Office Supplies,193.8,4,0,0,2.03
43604,8/21/2014,Standard Class,Consumer,Office Supplies,17.1,3,0,7.11,1.86
43605,8/22/2014,Standard Class,Home Office,Office Supplies,24.354,4,0.45,-19.566,1.81
43606,8/22/2014,Standard Class,Consumer,Office Supplies,18.688,4,0.2,3.7376,1.48
43607,8/22/2014,Standard Class,Home Office,Office Supplies,12.816,2,0.6,-14.784,1.46
43608,8/22/2014,Second Class,Corporate,Office Supplies,10.962,1,0.4,1.812,1.44
43609,8/22/2014,Standard Class,Corporate,Office Supplies,24.78,1,0,7.92,1.4
43610,8/22/2014,Standard Class,Consumer,Office Supplies,15.552,6,0.4,1.992,1.28
43611,8/22/2014,Standard Class,Consumer,Office Supplies,13.83,1,0,5.1,1.19
43612,8/22/2014,Standard Class,Corporate,Office Supplies,24.96,2,0,2.22,1.13
43613,8/22/2014,Standard Class,Consumer,Office Supplies,13.56,1,0,2.97,1
43614,8/22/2014,Standard Class,Consumer,Office Supplies,5.352,2,0.4,-1.288,0.71
43615,8/22/2014,Standard Class,Consumer,Office Supplies,11.49,1,0,0.09,0.69
43616,8/22/2014,Standard Class,Consumer,Office Supplies,10.48,1,0,2.8296,0.66
43617,8/22/2014,Standard Class,Consumer,Office Supplies,5.16,2,0,1.3416,0.47
43618,8/22/2014,Standard Class,Consumer,Office Supplies,4.347,1,0.7,-10.023,0.32
43619,8/22/2014,Second Class,Consumer,Office Supplies,6.99,1,0,3.42,0.28
43620,8/22/2014,Standard Class,Corporate,Furniture,3119.34,7,0,1528.38,238.03
43621,8/22/2014,Same Day,Consumer,Furniture,1380.6,6,0.5,-414.18,127.03
43622,8/22/2014,Standard Class,Corporate,Furniture,1451.4,4,0,522.48,122.29
